ITEMCODE,ITEMNAME,COMPANY,PROFITPERC,DISCOUNTPE,ICHARGES,SHORTNAME,SELECTED,SALEAC,PURAC,CSTSALE,QTYRATE,UNIT,PACKINGPC,WEIGHT,EXCISEPC,EXCISETYPE,GROUPCODE,ITEMDESC1,ITEMDESC2,TAXONSPMRP,INCLUSIVE,MINIMUMSTO,MAXIMUMSTO,SALETAXPE,NARCOTIC,BIGUNIT,UPCCODE,LOCATION,DPCOACT,HONESCHEDU,IUCCODE,SAPCODE,BARCODE,HSNCODE,ADDITIONCE
120,ARBUTINUM         30 30ML,2,0.00,0.00,0.00,WSI -136,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
121,ARECA CAT         30 30ML,2,0.00,0.00,0.00,WSI -137,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
122,ARGEMONE MEX      30 30ML,2,0.00,0.00,0.00,WSI -138,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
123,ARGENTUM CYA      30 30ML,2,0.00,0.00,0.00,WSI -139,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
124,ARGENTUM IOD      30 30ML,2,0.00,0.00,0.00,WSI -140,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
125,ARGENTUM MUR      30 30ML,2,0.00,0.00,0.00,WSI -142,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
126,ARGENTUM NIT      30 30ML,2,0.00,0.00,0.00,WSI -143,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
127,ARGENTUM OXY      30 30ML,2,0.00,0.00,0.00,WSI -144,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
128,ARISTOLOCHIA CLE  30 30ML,2,0.00,0.00,0.00,WSI -145,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
129,ARISTOLOCHIA SER  30 30ML,2,0.00,0.00,0.00,WSI -146,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
130,ARMORACIA SAT     30 30ML,2,0.00,0.00,0.00,WSI -147,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
131,ARNICA MONT       30 30ML,2,0.00,0.00,0.00,WSI -148,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
132,ARSENICUM ALB     30 30ML,2,0.00,0.00,0.00,WSI -149,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
133,ARSENICUM IOD     30 30ML,2,0.00,0.00,0.00,WSI -151,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
134,ARSENICUM MET     30 30ML,2,0.00,0.00,0.00,WSI -152,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
135,ARSENICUM SUL FL  30 30ML,2,0.00,0.00,0.00,WSI -153,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
136,ARSENICUM SUL RU  30 30ML,2,0.00,0.00,0.00,WSI -154,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
137,ARTEMISIA VUL     30 30ML,2,0.00,0.00,0.00,WSI -155,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
138,ARUM DRACO        30 30ML,2,0.00,0.00,0.00,WSI -156,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
139,ARUM DRACUN       30 30ML,2,0.00,0.00,0.00,WSI -157,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
140,ARUM MAC          30 30ML,2,0.00,0.00,0.00,WSI -158,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
141,ARUM TRI          30 30ML,2,0.00,0.00,0.00,WSI -159,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
143,ASAFOETIDA        30 30ML,2,0.00,0.00,0.00,WSI -161,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
144,ASARUM CAN        30 30ML,2,0.00,0.00,0.00,WSI -162,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
145,ASARUM EUR        30 30ML,2,0.00,0.00,0.00,WSI -163,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
146,ASCLEPIAS CUR     30 30ML,2,0.00,0.00,0.00,WSI -164,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
147,ASCLEPIAS INC     30 30ML,2,0.00,0.00,0.00,WSI -165,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
148,ASCLEPIAS TUB     30 30ML,2,0.00,0.00,0.00,WSI -167,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
149,ASPARAGUS OFF     30 30ML,2,0.00,0.00,0.00,WSI -168,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
150,ASPERULA ODO      30 30ML,2,0.00,0.00,0.00,WSI -169,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
151,ASPIDOSPERMA QUE  30 30ML,2,0.00,0.00,0.00,WSI -170,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
152,ASPIDOSPERMINUM   30 30ML,2,0.00,0.00,0.00,WSI -171,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
153,ASTACUS FLU       30 30ML,2,0.00,0.00,0.00,WSI -172,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
154,ATISTA IND        30 30ML,2,0.00,0.00,0.00,WSI -174,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
155,ATISTA RAD        30 30ML,2,0.00,0.00,0.00,WSI -175,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
156,ATROPINUM         30 30ML,2,0.00,0.00,0.00,WSI -176,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
157,AURUM BRO         30 30ML,2,0.00,0.00,0.00,WSI -177,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
158,AURUM COL         30 30ML,2,0.00,0.00,0.00,WSI -178,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
159,AURUM IOD         30 30ML,2,0.00,0.00,0.00,WSI -179,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
160,AURUM MUR         30 30ML,2,0.00,0.00,0.00,WSI -181,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
161,AURUM MUR NAT     30 30ML,2,0.00,0.00,0.00,WSI -182,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
162,AVENA SAT         30 30ML,2,0.00,0.00,0.00,WSI -184,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
163,AVIAIRE           30 30ML,2,0.00,0.00,0.00,WSI -185,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
164,AZADIRACHTA IND   30 30ML,2,0.00,0.00,0.00,WSI -186,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
165,BACILLINUM        30 30ML,2,0.00,0.00,0.00,WSI -187,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
166,BACOPA(BRAHMI)    30 30ML,2,0.00,0.00,0.00,WSI -189,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
167,BADIAGA           30 30ML,2,0.00,0.00,0.00,WSI -190,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
168,BALSAM PER        30 30ML,2,0.00,0.00,0.00,WSI -191,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
169,BAPTISIA TIN      30 30ML,2,0.00,0.00,0.00,WSI -192,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
170,BARYTA ACE        30 30ML,2,0.00,0.00,0.00,WSI -193,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
171,BARYTA IOD        30 30ML,2,0.00,0.00,0.00,WSI -195,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
172,BARYTA MUR        30 30ML,2,0.00,0.00,0.00,WSI -196,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
174,BAROSMA CRE       30 30ML,2,0.00,0.00,0.00,WSI -198,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
175,BARYTA PHOS       30 30ML,2,0.00,0.00,0.00,WSI -199,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
176,BACILLUS COL      30 30ML,2,0.00,0.00,0.00,WSI -188,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
177,BELLADONNA        30 30ML,2,0.00,0.00,0.00,WSI -200,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
178,BELLIS PER        30 30ML,2,0.00,0.00,0.00,WSI -201,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
179,BENZENUM          30 30ML,2,0.00,0.00,0.00,WSI -202,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
180,BERBERIS AQ       30 30ML,2,0.00,0.00,0.00,WSI -204,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
181,BERBERIS VUL      30 30ML,2,0.00,0.00,0.00,WSI -205,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
182,BERYLLIUM CARB    30 30ML,2,0.00,0.00,0.00,WSI -206,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
183,BERYLLIUM MET     30 30ML,2,0.00,0.00,0.00,WSI -207,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
184,BETA VUL          30 30ML,2,0.00,0.00,0.00,WSI -208,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
185,BETULA PEN FOL    30 30ML,2,0.00,0.00,0.00,WSI -209,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
186,BISMUTHUM MET     30 30ML,2,0.00,0.00,0.00,WSI -210,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
187,BISMUTHUM OXY     30 30ML,2,0.00,0.00,0.00,WSI -212,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
188,BISMUTHUM SUBG    30 30ML,2,0.00,0.00,0.00,WSI -213,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
189,BISMUTHUM SUBN    30 30ML,2,0.00,0.00,0.00,WSI -214,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
190,BLATTA AME        30 30ML,2,0.00,0.00,0.00,WSI -215,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
191,BLATTA ORI        30 30ML,2,0.00,0.00,0.00,WSI -216,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
192,BOERHAAVIA DIF    30 30ML,2,0.00,0.00,0.00,WSI -217,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
193,BOLDO             30 30ML,2,0.00,0.00,0.00,WSI -218,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
194,BORAGO OFF        30 30ML,2,0.00,0.00,0.00,WSI -219,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
195,BOTHROPS LAN      30 30ML,2,0.00,0.00,0.00,WSI -221,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
196,BOVISTA           30 30ML,2,0.00,0.00,0.00,WSI -222,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
197,BRACHYGLOTTIS RE  30 30ML,2,0.00,0.00,0.00,WSI -223,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
198,BRASSICA OLE      30 30ML,2,0.00,0.00,0.00,WSI -225,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
199,BROMIUM           30 30ML,2,0.00,0.00,0.00,WSI -226,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
200,BRUCINUM          30 30ML,2,0.00,0.00,0.00,WSI -227,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
201,BRYONIA ALB       30 30ML,2,0.00,0.00,0.00,WSI -228,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
202,BRYOPHYLLUM       30 30ML,2,0.00,0.00,0.00,WSI -229,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
203,BUFO RANA         30 30ML,2,0.00,0.00,0.00,WSI -230,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
204,BUXUS SEM         30 30ML,2,0.00,0.00,0.00,WSI -231,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
205,CACAO             30 30ML,2,0.00,0.00,0.00,WSI -232,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
206,CACTUS GRA        30 30ML,2,0.00,0.00,0.00,WSI -233,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
207,CADMIUM BRO       30 30ML,2,0.00,0.00,0.00,WSI -234,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
208,CADMIUM MET       30 30ML,2,0.00,0.00,0.00,WSI -235,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
209,CADMIUM SUL RA    30 30ML,2,0.00,0.00,0.00,WSI -236,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
210,CADMIUM SUL RI    30 30ML,2,0.00,0.00,0.00,WSI -237,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
211,CAESALPINIA BON   30 30ML,2,0.00,0.00,0.00,WSI -238,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
212,CAFFEINUM         30 30ML,2,0.00,0.00,0.00,WSI -239,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
213,CAFFEINUM CIT     30 30ML,2,0.00,0.00,0.00,WSI -240,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
214,CAINCA            30 30ML,2,0.00,0.00,0.00,WSI -241,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
215,CALCAREA ACE      30 30ML,2,0.00,0.00,0.00,WSI -243,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
216,CALCAREA ARS CO   30 30ML,2,0.00,0.00,0.00,WSI -244,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
217,CALCAREA BROM     30 30ML,2,0.00,0.00,0.00,WSI -245,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
218,CALCAREA CARB     30 30ML,2,0.00,0.00,0.00,WSI -246,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
219,CALCAREA CAU      30 30ML,2,0.00,0.00,0.00,WSI -247,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
220,CALCAREA FLU      30 30ML,2,0.00,0.00,0.00,WSI -248,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
221,CALCAREA HYPHOS   30 30ML,2,0.00,0.00,0.00,WSI -249,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
222,CALCAREA IOD      30 30ML,2,0.00,0.00,0.00,WSI -250,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
223,CALCAREA LAC      30 30ML,2,0.00,0.00,0.00,WSI -251,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
224,CALCAREA MUR      30 30ML,2,0.00,0.00,0.00,WSI -252,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
225,CALCAREA OVA TOS  30 30ML,2,0.00,0.00,0.00,WSI -253,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
226,CALCAREA OXA      30 30ML,2,0.00,0.00,0.00,WSI -254,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
227,CALCAREA PHOS     30 30ML,2,0.00,0.00,0.00,WSI -255,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
228,CALCAREA SIL      30 30ML,2,0.00,0.00,0.00,WSI -257,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
229,CALCAREA SUL      30 30ML,2,0.00,0.00,0.00,WSI -258,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
230,CALCULI BIL       30 30ML,2,0.00,0.00,0.00,WSI -259,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
231,CALCULI REN       30 30ML,2,0.00,0.00,0.00,WSI -260,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
232,CALENDULA OFF     30 30ML,2,0.00,0.00,0.00,WSI -261,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
233,CALLUNA VUL(ERICA)30 30ML,2,0.00,0.00,0.00,WSI -262,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
234,CALTHA PAL        30 30ML,2,0.00,0.00,0.00,WSI -264,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
235,CAMPHORA          30 30ML,2,0.00,0.00,0.00,WSI -265,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
236,CAMPHORA BRO(MON) 30 30ML,2,0.00,0.00,0.00,WSI -266,,8,13,0,0.000,,0,0.000,0.00,,1,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
237,CANCHALAGUA       30 30ML,2,0.00,0.00,0.00,WSI -267,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
238,CANDIDA ALB       30 30ML,2,0.00,0.00,0.00,WSI -268,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
239,CANNABIS IND      30 30ML,2,0.00,0.00,0.00,WSI -269,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
240,CANNABIS SAT      30 30ML,2,0.00,0.00,0.00,WSI -270,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
241,CANTHARIS         30 30ML,2,0.00,0.00,0.00,WSI -271,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
242,CAPSICUM ANN      30 30ML,2,0.00,0.00,0.00,WSI -272,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
243,CARBO ANI         30 30ML,2,0.00,0.00,0.00,WSI -273,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
244,CARBO VEG         30 30ML,2,0.00,0.00,0.00,WSI -274,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
245,CARBONEUM OXY     30 30ML,2,0.00,0.00,0.00,WSI -275,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
246,CARBONEUM SUL     30 30ML,2,0.00,0.00,0.00,WSI -276,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
